# time (phase), flux, ferr, fwhm, skynoise, position, airmass
# white scalel: 0.000000, red scale: 0.000000, fwhm corr. coeff.: 0.000000, skynoise corr. coeff.: 0.000000, position corr. coeff.: 0.000000, airmass corr. coeff.: 0.000000
# transit parameters: rp = 0.150000, u0 = 0.500000, u1 = 0.100000
-0.025000	1.000000	0.000000	-0.000007	0.000000	9.817035	1.593750
-0.024500	1.000000	0.000000	0.028656	0.028647	9.818288	1.594240
-0.024000	1.000000	0.000000	0.057298	0.057290	9.819559	1.594710
-0.023500	1.000000	0.000000	0.085916	0.085923	9.820848	1.595160
-0.023000	1.000000	0.000000	0.114542	0.114542	9.822155	1.595590
-0.022500	1.000000	0.000000	0.143120	0.143143	9.823483	1.596000
-0.022000	1.000000	0.000000	0.171732	0.171720	9.824830	1.596390
-0.021500	1.000000	0.000000	0.200280	0.200270	9.826199	1.596760
-0.021000	1.000000	0.000000	0.228797	0.228787	9.827589	1.597110
-0.020500	1.000000	0.000000	0.257247	0.257267	9.829002	1.597440
-0.020000	1.000000	0.000000	0.285702	0.285705	9.830439	1.597750
-0.019500	1.000000	0.000000	0.314098	0.314098	9.831901	1.598040
-0.019000	1.000000	0.000000	0.342443	0.342439	9.833389	1.598310
-0.018500	1.000000	0.000000	0.370727	0.370724	9.834904	1.598560
-0.018000	1.000000	0.000000	0.398963	0.398950	9.836447	1.598790
-0.017500	1.000000	0.000000	0.427095	0.427111	9.838019	1.599000
-0.017000	1.000000	0.000000	0.455200	0.455202	9.839623	1.599190
-0.016500	1.000000	0.000000	0.483214	0.483220	9.841260	1.599360
-0.016000	1.000000	0.000000	0.511162	0.511160	9.842931	1.599510
-0.015500	1.000000	0.000000	0.539022	0.539016	9.844638	1.599640
-0.015000	1.000000	0.000000	0.566799	0.566786	9.846384	1.599750
-0.014500	1.000000	0.000000	0.594458	0.594463	9.848171	1.599840
-0.014000	1.000000	0.000000	0.622051	0.622044	9.850000	1.599910
-0.013500	1.000000	0.000000	0.649506	0.649524	9.851875	1.599960
-0.013000	1.000000	0.000000	0.676897	0.676899	9.853799	1.599990
-0.012500	1.000000	0.000000	0.704175	0.704164	9.855775	1.600000
-0.012000	1.000000	0.000000	0.731311	0.731315	9.857807	1.599990
-0.011500	1.000000	0.000000	0.758351	0.758347	9.859898	1.599960
-0.011000	1.000000	0.000000	0.785267	0.785257	9.862054	1.599910
-0.010500	1.000000	0.000000	0.812050	0.812039	9.864279	1.599840
-0.010000	1.000000	0.000000	0.838698	0.838690	9.866580	1.599750
-0.009500	1.000000	0.000000	0.865203	0.865204	9.868963	1.599640
-0.009000	1.000000	0.000000	0.891580	0.891579	9.871436	1.599510
-0.008500	0.999349	0.000000	0.917805	0.917808	9.874008	1.599360
-0.008000	0.997872	0.000000	0.943898	0.943889	9.876689	1.599190
-0.007500	0.995942	0.000000	0.969841	0.969817	9.879493	1.599000
-0.007000	0.993737	0.000000	0.995589	0.995588	9.882433	1.598790
-0.006500	0.991395	0.000000	1.021192	1.021197	9.885529	1.598560
-0.006000	0.989032	0.000000	1.046642	1.046641	9.888801	1.598310
-0.005500	0.986749	0.000000	1.071895	1.071915	9.892278	1.598040
-0.005000	0.984640	0.000000	1.097018	1.097016	9.895996	1.597750
-0.004500	0.982784	0.000000	1.121929	1.121938	9.900000	1.597440
-0.004000	0.981262	0.000000	1.146678	1.146679	9.904353	1.597110
-0.003500	0.980182	0.000000	1.171234	1.171234	9.909144	1.596760
-0.003000	0.979637	0.000000	1.195606	1.195599	9.914501	1.596390
-0.002500	0.979228	0.000000	1.219772	1.219770	9.920630	1.596000
-0.002000	0.978915	0.000000	1.243751	1.243743	9.927888	1.595590
-0.001500	0.978683	0.000000	1.267500	1.267515	9.937004	1.595160
-0.001000	0.978523	0.000000	1.291067	1.291081	9.950000	1.594710
-0.000500	0.978428	0.000000	1.314437	1.314438	10.000000	1.594240
0.000000	0.978397	0.000000	1.337576	1.337582	10.050000	1.593750
0.000500	0.978428	0.000000	1.360507	1.360509	10.062996	1.593240
0.001000	0.978523	0.000000	1.383219	1.383215	10.072112	1.592710
0.001500	0.978683	0.000000	1.405697	1.405697	10.079370	1.592160
0.002000	0.978915	0.000000	1.427957	1.427952	10.085499	1.591590
0.002500	0.979228	0.000000	1.449990	1.449975	10.090856	1.591000
0.003000	0.979637	0.000000	1.471753	1.471762	10.095647	1.590390
0.003500	0.980182	0.000000	1.493311	1.493312	10.100000	1.589760
0.004000	0.981262	0.000000	1.514622	1.514619	10.104004	1.589110
0.004500	0.982784	0.000000	1.535678	1.535680	10.107722	1.588440
0.005000	0.984640	0.000000	1.556503	1.556493	10.111199	1.587750
0.005500	0.986749	0.000000	1.577029	1.577053	10.114471	1.587040
0.006000	0.989032	0.000000	1.597378	1.597358	10.117567	1.586310
0.006500	0.991395	0.000000	1.617392	1.617404	10.120507	1.585560
0.007000	0.993737	0.000000	1.637189	1.637187	10.123311	1.584790
0.007500	0.995942	0.000000	1.656712	1.656705	10.125992	1.584000
0.008000	0.997872	0.000000	1.675947	1.675955	10.128564	1.583190
0.008500	0.999349	0.000000	1.694937	1.694933	10.131037	1.582360
0.009000	1.000000	0.000000	1.713643	1.713636	10.133420	1.581510
0.009500	1.000000	0.000000	1.732066	1.732061	10.135721	1.580640
0.010000	1.000000	0.000000	1.750196	1.750205	10.137946	1.579750
0.010500	1.000000	0.000000	1.768086	1.768066	10.140102	1.578840
0.011000	1.000000	0.000000	1.785642	1.785640	10.142193	1.577910
0.011500	1.000000	0.000000	1.802913	1.802925	10.144225	1.576960
0.012000	1.000000	0.000000	1.819923	1.819917	10.146201	1.575990
0.012500	1.000000	0.000000	1.836615	1.836614	10.148125	1.575000
0.013000	1.000000	0.000000	1.853019	1.853014	10.150000	1.573990
0.013500	1.000000	0.000000	1.869078	1.869113	10.151829	1.572960
0.014000	1.000000	0.000000	1.884923	1.884910	10.153616	1.571910
0.014500	1.000000	0.000000	1.900402	1.900400	10.155362	1.570840
0.015000	1.000000	0.000000	1.915584	1.915583	10.157069	1.569750
0.015500	1.000000	0.000000	1.930450	1.930455	10.158740	1.568640
0.016000	1.000000	0.000000	1.945021	1.945014	10.160377	1.567510
0.016500	1.000000	0.000000	1.959267	1.959258	10.161981	1.566360
0.017000	1.000000	0.000000	1.973186	1.973184	10.163553	1.565190
0.017500	1.000000	0.000000	1.986804	1.986790	10.165096	1.564000
0.018000	1.000000	0.000000	2.000075	2.000074	10.166611	1.562790
0.018500	1.000000	0.000000	2.013030	2.013034	10.168099	1.561560
0.019000	1.000000	0.000000	2.025657	2.025668	10.169561	1.560310
0.019500	1.000000	0.000000	2.037967	2.037973	10.170998	1.559040
0.020000	1.000000	0.000000	2.049956	2.049948	10.172411	1.557750
0.020500	1.000000	0.000000	2.061589	2.061590	10.173801	1.556440
0.021000	1.000000	0.000000	2.072895	2.072899	10.175170	1.555110
0.021500	1.000000	0.000000	2.083876	2.083871	10.176517	1.553760
0.022000	1.000000	0.000000	2.094495	2.094505	10.177845	1.552390
0.022500	1.000000	0.000000	2.104795	2.104800	10.179152	1.551000
0.023000	1.000000	0.000000	2.114757	2.114754	10.180441	1.549590
0.023500	1.000000	0.000000	2.124371	2.124365	10.181712	1.548160
0.024000	1.000000	0.000000	2.133636	2.133631	10.182965	1.546710
0.024500	1.000000	0.000000	2.142555	2.142552	10.184202	1.545240
