# time (phase), flux, ferr, fwhm, skynoise, position, airmass
# white scalel: 0.000300, red scale: 0.001000, fwhm corr.: 0.000799 skynoise corr.: 0.000317, position corr.: -0.000894, airmass corr.: -0.001422
# transit parameters: rp = 0.050000,u0 = 0.450000, u1 = 0.100000
-0.025000	0.998157	0.000081	-0.000003	0.000000	9.838019	1.602144
-0.024286	0.998088	0.000081	0.061384	0.061381	9.839623	1.601906
-0.023571	0.998699	0.000081	0.122724	0.122716	9.841260	1.601682
-0.022857	0.998335	0.000081	0.183963	0.183959	9.842931	1.601472
-0.022143	0.998264	0.000081	0.245064	0.245066	9.844638	1.601276
-0.021429	0.998499	0.000081	0.305976	0.305991	9.846384	1.601094
-0.020714	0.999144	0.000081	0.366694	0.366687	9.848171	1.600926
-0.020000	0.998585	0.000081	0.427119	0.427111	9.850000	1.600772
-0.019286	0.998990	0.000081	0.487219	0.487216	9.851875	1.600632
-0.018571	0.998819	0.000081	0.546983	0.546959	9.853799	1.600506
-0.017857	0.998887	0.000081	0.606309	0.606295	9.855775	1.600394
-0.017143	0.998734	0.000081	0.665150	0.665180	9.857807	1.600296
-0.016429	0.998893	0.000081	0.723568	0.723569	9.859898	1.600212
-0.015714	0.999092	0.000081	0.781404	0.781420	9.862054	1.600142
-0.015000	0.999244	0.000081	0.838677	0.838690	9.864279	1.600086
-0.014286	0.998974	0.000081	0.895341	0.895335	9.866580	1.600044
-0.013571	0.999142	0.000081	0.951317	0.951313	9.868963	1.600016
-0.012857	0.999309	0.000081	1.006579	1.006583	9.871436	1.600002
-0.012143	0.999280	0.000081	1.061097	1.061105	9.874008	1.600002
-0.011429	0.999115	0.000081	1.114815	1.114836	9.876689	1.600016
-0.010714	0.999402	0.000081	1.167746	1.167737	9.879493	1.600044
-0.010000	0.999411	0.000081	1.219764	1.219770	9.882433	1.600086
-0.009286	0.999412	0.000081	1.270895	1.270894	9.885529	1.600142
-0.008571	0.999789	0.000081	1.321086	1.321072	9.888801	1.600212
-0.007857	0.999613	0.000081	1.370272	1.370267	9.892278	1.600296
-0.007143	0.999674	0.000081	1.418446	1.418442	9.895996	1.600394
-0.006429	0.998697	0.000081	1.465546	1.465562	9.900000	1.600506
-0.005714	0.997734	0.000081	1.511603	1.511590	9.904353	1.600632
-0.005000	0.997941	0.000081	1.556487	1.556493	9.909144	1.600772
-0.004286	0.997584	0.000081	1.600223	1.600237	9.914501	1.600926
-0.003571	0.997627	0.000081	1.642778	1.642791	9.920630	1.601094
-0.002857	0.997209	0.000081	1.684119	1.684121	9.927888	1.601276
-0.002143	0.997764	0.000081	1.724203	1.724198	9.937004	1.601472
-0.001429	0.997533	0.000081	1.762988	1.762992	9.950000	1.601682
-0.000714	0.997534	0.000081	1.800480	1.800473	10.000000	1.601906
0.000000	0.997499	0.000081	1.836601	1.836614	10.050000	1.602144
0.000714	0.997208	0.000081	1.871393	1.871389	10.062996	1.602396
0.001429	0.997623	0.000081	1.904763	1.904770	10.072112	1.602662
0.002143	0.997684	0.000081	1.936753	1.936733	10.079370	1.602942
0.002857	0.997782	0.000081	1.967261	1.967254	10.085499	1.603236
0.003571	0.997843	0.000081	1.996307	1.996312	10.090856	1.603544
0.004286	0.997805	0.000081	2.023903	2.023883	10.095647	1.603866
0.005000	0.997985	0.000081	2.049958	2.049948	10.100000	1.604202
0.005714	0.998407	0.000081	2.074471	2.074487	10.104004	1.604552
0.006429	0.998748	0.000081	2.097476	2.097481	10.107722	1.604916
0.007143	1.000099	0.000081	2.118907	2.118915	10.111199	1.605294
0.007857	1.000334	0.000081	2.138767	2.138771	10.114471	1.605686
0.008571	1.000805	0.000081	2.157041	2.157036	10.117567	1.606092
0.009286	1.000325	0.000081	2.173693	2.173694	10.120507	1.606512
0.010000	1.000296	0.000081	2.188734	2.188735	10.123311	1.606946
0.010714	1.000223	0.000081	2.202131	2.202146	10.125992	1.607394
0.011429	1.000231	0.000081	2.213924	2.213919	10.128564	1.607856
0.012143	1.000337	0.000081	2.224042	2.224043	10.131037	1.608332
0.012857	1.000023	0.000081	2.232526	2.232512	10.133420	1.608822
0.013571	1.000346	0.000081	2.239324	2.239319	10.135721	1.609326
0.014286	1.000318	0.000081	2.244448	2.244459	10.137946	1.609844
0.015000	1.000289	0.000081	2.247927	2.247929	10.140102	1.610376
0.015714	1.000481	0.000081	2.249718	2.249725	10.142193	1.610922
0.016429	1.000610	0.000081	2.249853	2.249847	10.144225	1.611482
0.017143	1.000328	0.000081	2.248281	2.248294	10.146201	1.612056
0.017857	1.000347	0.000081	2.245077	2.245068	10.148125	1.612644
0.018571	1.000546	0.000081	2.240181	2.240170	10.150000	1.613246
0.019286	1.000409	0.000081	2.233591	2.233605	10.151829	1.613862
0.020000	0.999939	0.000081	2.225387	2.225377	10.153616	1.614492
0.020714	1.000257	0.000081	2.215487	2.215493	10.155362	1.615136
0.021429	1.000293	0.000081	2.203961	2.203960	10.157069	1.615794
0.022143	1.000325	0.000081	2.190784	2.190786	10.158740	1.616466
0.022857	1.000094	0.000081	2.175968	2.175982	10.160377	1.617152
0.023571	1.000234	0.000081	2.159553	2.159558	10.161981	1.617852
0.024286	1.000003	0.000081	2.141513	2.141526	10.163553	1.618566
