# time (phase), flux, ferr, fwhm, skynoise, position, airmass
# white scalel: 0.000000, red scale: 0.000000, fwhm corr. coeff.: 0.000000, skynoise corr. coeff.: 0.000000, position corr. coeff.: 0.000000, airmass corr. coeff.: 0.000000
# transit parameters: rp = 0.150000, u0 = 0.500000, u1 = 0.100000
-0.025000	1.000000	0.000000	0.000014	0.000000	9.879493	1.599438
-0.023333	1.000000	0.000000	0.028653	0.028647	9.882433	1.599578
-0.021667	1.000000	0.000000	0.057291	0.057290	9.885529	1.599697
-0.020000	1.000000	0.000000	0.085905	0.085923	9.888801	1.599797
-0.018333	1.000000	0.000000	0.114545	0.114542	9.892278	1.599878
-0.016667	1.000000	0.000000	0.143137	0.143143	9.895996	1.599938
-0.015000	1.000000	0.000000	0.171722	0.171720	9.900000	1.599978
-0.013333	1.000000	0.000000	0.200280	0.200270	9.904353	1.599998
-0.011667	1.000000	0.000000	0.228787	0.228787	9.909144	1.599998
-0.010000	1.000000	0.000000	0.257264	0.257267	9.914501	1.599978
-0.008333	0.998921	0.000000	0.285715	0.285705	9.920630	1.599938
-0.006667	0.992184	0.000000	0.314097	0.314098	9.927888	1.599878
-0.005000	0.984640	0.000000	0.342431	0.342439	9.937004	1.599797
-0.003333	0.979977	0.000000	0.370714	0.370724	9.950000	1.599697
-0.001667	0.978752	0.000000	0.398960	0.398950	10.000000	1.599578
0.000000	0.978397	0.000000	0.427120	0.427111	10.050000	1.599438
0.001667	0.978752	0.000000	0.455209	0.455202	10.062996	1.599278
0.003333	0.979977	0.000000	0.483222	0.483220	10.072112	1.599098
0.005000	0.984640	0.000000	0.511152	0.511160	10.079370	1.598898
0.006667	0.992184	0.000000	0.539013	0.539016	10.085499	1.598678
0.008333	0.998921	0.000000	0.566805	0.566786	10.090856	1.598438
0.010000	1.000000	0.000000	0.594464	0.594463	10.095647	1.598178
0.011667	1.000000	0.000000	0.622052	0.622044	10.100000	1.597898
0.013333	1.000000	0.000000	0.649520	0.649524	10.104004	1.597598
0.015000	1.000000	0.000000	0.676901	0.676899	10.107722	1.597278
0.016667	1.000000	0.000000	0.704167	0.704164	10.111199	1.596938
0.018333	1.000000	0.000000	0.731316	0.731315	10.114471	1.596577
0.020000	1.000000	0.000000	0.758347	0.758347	10.117567	1.596198
0.021667	1.000000	0.000000	0.785255	0.785257	10.120507	1.595798
0.023333	1.000000	0.000000	0.812042	0.812039	10.123311	1.595378
